"Well","Cycle","Target","Rn","dRn","Treatment","Minutes","Replica"
"D9",9,"GAPDH_e4i4",1.3657,0.0049,"297","240","1"
"D9",10,"GAPDH_e4i4",1.3612,-0.0022,"297","240","1"
"D9",11,"GAPDH_e4i4",1.3681,0.0022,"297","240","1"
"D9",12,"GAPDH_e4i4",1.3693,8e-04,"297","240","1"
"D9",13,"GAPDH_e4i4",1.3711,1e-04,"297","240","1"
"D9",14,"GAPDH_e4i4",1.3759,0.0024,"297","240","1"
"D9",15,"GAPDH_e4i4",1.3689,-0.0071,"297","240","1"
"D9",16,"GAPDH_e4i4",1.3769,-0.0016,"297","240","1"
"D9",17,"GAPDH_e4i4",1.3845,0.0034,"297","240","1"
"D9",18,"GAPDH_e4i4",1.3853,0.0017,"297","240","1"
"D9",19,"GAPDH_e4i4",1.4023,0.0162,"297","240","1"
"D9",20,"GAPDH_e4i4",1.4236,0.0349,"297","240","1"
"D9",21,"GAPDH_e4i4",1.4573,0.0661,"297","240","1"
"D9",22,"GAPDH_e4i4",1.5331,0.1393,"297","240","1"
"D9",23,"GAPDH_e4i4",1.6691,0.2728,"297","240","1"
"D9",24,"GAPDH_e4i4",1.9328,0.5339,"297","240","1"
"D9",25,"GAPDH_e4i4",2.3759,0.9745,"297","240","1"
"D9",26,"GAPDH_e4i4",3.0264,1.6225,"297","240","1"
"D9",27,"GAPDH_e4i4",3.7146,2.3082,"297","240","1"
"D9",28,"GAPDH_e4i4",4.3591,2.9501,"297","240","1"
"D9",29,"GAPDH_e4i4",5.017,3.6055,"297","240","1"
"D9",30,"GAPDH_e4i4",5.7086,4.2945,"297","240","1"
"D9",31,"GAPDH_e4i4",6.407,4.9904,"297","240","1"
"D9",32,"GAPDH_e4i4",7.0294,5.6102,"297","240","1"
"D9",33,"GAPDH_e4i4",7.695,6.2733,"297","240","1"
"D9",34,"GAPDH_e4i4",8.2916,6.8674,"297","240","1"
"D9",35,"GAPDH_e4i4",8.8399,7.4131,"297","240","1"
"D9",36,"GAPDH_e4i4",9.3738,7.9445,"297","240","1"
"D9",37,"GAPDH_e4i4",9.8375,8.4056,"297","240","1"
"D9",38,"GAPDH_e4i4",10.2272,8.7928,"297","240","1"
"D9",39,"GAPDH_e4i4",10.6376,9.2007,"297","240","1"
"D9",40,"GAPDH_e4i4",11.0819,9.6424,"297","240","1"
"D10",1,"GAPDH_e4i4",1.3218,-0.0065,"297","240","2"
"D10",2,"GAPDH_e4i4",1.3318,2e-04,"297","240","2"
"D10",3,"GAPDH_e4i4",1.333,-0.0018,"297","240","2"
"D10",4,"GAPDH_e4i4",1.3395,0.0016,"297","240","2"
"D10",5,"GAPDH_e4i4",1.3458,0.0046,"297","240","2"
"D10",6,"GAPDH_e4i4",1.3466,0.0022,"297","240","2"
"D10",7,"GAPDH_e4i4",1.346,-0.0015,"297","240","2"
"D10",8,"GAPDH_e4i4",1.3464,-0.0044,"297","240","2"
"D10",9,"GAPDH_e4i4",1.3556,0.0017,"297","240","2"
"D10",10,"GAPDH_e4i4",1.3592,0.0021,"297","240","2"
"D10",11,"GAPDH_e4i4",1.3577,-0.0027,"297","240","2"
"D10",12,"GAPDH_e4i4",1.3639,4e-04,"297","240","2"
"D10",13,"GAPDH_e4i4",1.3631,-0.0037,"297","240","2"
"D10",14,"GAPDH_e4i4",1.367,-0.0029,"297","240","2"
"D10",15,"GAPDH_e4i4",1.3705,-0.0027,"297","240","2"
"D10",16,"GAPDH_e4i4",1.3768,5e-04,"297","240","2"
"D10",17,"GAPDH_e4i4",1.3806,0.0011,"297","240","2"
"D10",18,"GAPDH_e4i4",1.3884,0.0056,"297","240","2"
"D10",19,"GAPDH_e4i4",1.3982,0.0123,"297","240","2"
"D10",20,"GAPDH_e4i4",1.4214,0.0323,"297","240","2"
"D10",21,"GAPDH_e4i4",1.4556,0.0632,"297","240","2"
"D10",22,"GAPDH_e4i4",1.5259,0.1303,"297","240","2"
"D10",23,"GAPDH_e4i4",1.6648,0.266,"297","240","2"
"D10",24,"GAPDH_e4i4",1.9136,0.5117,"297","240","2"
"D10",25,"GAPDH_e4i4",2.3612,0.956,"297","240","2"
"D10",26,"GAPDH_e4i4",3.0447,1.6363,"297","240","2"
"D10",27,"GAPDH_e4i4",3.8138,2.4022,"297","240","2"
"D10",28,"GAPDH_e4i4",4.4963,3.0815,"297","240","2"
"D10",29,"GAPDH_e4i4",5.2329,3.8149,"297","240","2"
"D10",30,"GAPDH_e4i4",5.9909,4.5697,"297","240","2"
"D10",31,"GAPDH_e4i4",6.7473,5.3229,"297","240","2"
"D10",32,"GAPDH_e4i4",7.4752,6.0476,"297","240","2"
"D10",33,"GAPDH_e4i4",8.1711,6.7403,"297","240","2"
"D10",34,"GAPDH_e4i4",8.8155,7.3816,"297","240","2"
"D10",35,"GAPDH_e4i4",9.4203,7.9831,"297","240","2"
"D10",36,"GAPDH_e4i4",9.9919,8.5515,"297","240","2"
"D10",37,"GAPDH_e4i4",10.5339,9.0903,"297","240","2"
"D10",38,"GAPDH_e4i4",11.0342,9.5874,"297","240","2"
"D10",39,"GAPDH_e4i4",11.4705,10.0205,"297","240","2"
"D10",40,"GAPDH_e4i4",11.8781,10.4249,"297","240","2"
"E1",1,"p21_e2i2",1.5758,-0.0498,"DMSO","0","1"
"E1",2,"p21_e2i2",1.5981,-0.0323,"DMSO","0","1"
"E1",3,"p21_e2i2",1.6183,-0.0169,"DMSO","0","1"
"E1",4,"p21_e2i2",1.6287,-0.0114,"DMSO","0","1"
"E1",5,"p21_e2i2",1.6393,-0.0056,"DMSO","0","1"
"E1",6,"p21_e2i2",1.6498,1e-04,"DMSO","0","1"
"E1",7,"p21_e2i2",1.6607,0.0061,"DMSO","0","1"
"E1",8,"p21_e2i2",1.6687,0.0093,"DMSO","0","1"
"E1",9,"p21_e2i2",1.6761,0.0119,"DMSO","0","1"
"E1",10,"p21_e2i2",1.6796,0.0106,"DMSO","0","1"
"E1",11,"p21_e2i2",1.6865,0.0127,"DMSO","0","1"
"E1",12,"p21_e2i2",1.6842,0.0056,"DMSO","0","1"
"E1",13,"p21_e2i2",1.6888,0.0053,"DMSO","0","1"
"E1",14,"p21_e2i2",1.6858,-0.0025,"DMSO","0","1"
"E1",15,"p21_e2i2",1.6934,3e-04,"DMSO","0","1"
"E1",16,"p21_e2i2",1.6913,-0.0067,"DMSO","0","1"
"E1",17,"p21_e2i2",1.6984,-0.0044,"DMSO","0","1"
"E1",18,"p21_e2i2",1.7035,-0.0041,"DMSO","0","1"
"E1",19,"p21_e2i2",1.7022,-0.0102,"DMSO","0","1"
"E1",20,"p21_e2i2",1.7088,-0.0085,"DMSO","0","1"
"E1",21,"p21_e2i2",1.723,9e-04,"DMSO","0","1"
"E1",22,"p21_e2i2",1.7338,0.0069,"DMSO","0","1"
"E1",23,"p21_e2i2",1.7654,0.0336,"DMSO","0","1"
"E1",24,"p21_e2i2",1.8321,0.0955,"DMSO","0","1"
"E1",25,"p21_e2i2",1.9657,0.2243,"DMSO","0","1"
"E1",26,"p21_e2i2",2.2009,0.4546,"DMSO","0","1"
"E1",27,"p21_e2i2",2.6426,0.8915,"DMSO","0","1"
"E1",28,"p21_e2i2",3.3448,1.5889,"DMSO","0","1"
"E1",29,"p21_e2i2",4.2731,2.5123,"DMSO","0","1"
"E1",30,"p21_e2i2",5.2558,3.4902,"DMSO","0","1"
"E1",31,"p21_e2i2",6.2369,4.4665,"DMSO","0","1"
"E1",32,"p21_e2i2",7.17,5.3948,"DMSO","0","1"
"E1",33,"p21_e2i2",8.0068,6.2267,"DMSO","0","1"
"E1",34,"p21_e2i2",8.7673,6.9824,"DMSO","0","1"
"E1",35,"p21_e2i2",9.4461,7.6564,"DMSO","0","1"
"E1",36,"p21_e2i2",10.0126,8.2181,"DMSO","0","1"
"E1",37,"p21_e2i2",10.4999,8.7006,"DMSO","0","1"
"E1",38,"p21_e2i2",10.9539,9.1498,"DMSO","0","1"
"E1",39,"p21_e2i2",11.345,9.536,"DMSO","0","1"
"E1",40,"p21_e2i2",11.7348,9.921,"DMSO","0","1"
"E2",1,"p21_e2i2",1.7113,-0.0087,"DMSO","0","2"
"E2",2,"p21_e2i2",1.7195,-0.0032,"DMSO","0","2"
"E2",3,"p21_e2i2",1.725,-3e-04,"DMSO","0","2"
"E2",4,"p21_e2i2",1.7309,0.0029,"DMSO","0","2"
"E2",5,"p21_e2i2",1.7301,-6e-04,"DMSO","0","2"
"E2",6,"p21_e2i2",1.7365,0.0031,"DMSO","0","2"
"E2",7,"p21_e2i2",1.7368,8e-04,"DMSO","0","2"
"E2",8,"p21_e2i2",1.7393,5e-04,"DMSO","0","2"
"E2",9,"p21_e2i2",1.7386,-0.0029,"DMSO","0","2"
"E2",10,"p21_e2i2",1.7429,-0.0013,"DMSO","0","2"
"E2",11,"p21_e2i2",1.7506,0.0038,"DMSO","0","2"
"E2",12,"p21_e2i2",1.7492,-3e-04,"DMSO","0","2"
"E2",13,"p21_e2i2",1.7487,-0.0035,"DMSO","0","2"
"E2",14,"p21_e2i2",1.7472,-0.0077,"DMSO","0","2"
"E2",15,"p21_e2i2",1.7553,-0.0023,"DMSO","0","2"
"E2",16,"p21_e2i2",1.759,-0.0012,"DMSO","0","2"
"E2",17,"p21_e2i2",1.7629,0,"DMSO","0","2"
"E2",18,"p21_e2i2",1.7657,1e-04,"DMSO","0","2"
"E2",19,"p21_e2i2",1.7774,0.009,"DMSO","0","2"
"E2",20,"p21_e2i2",1.7863,0.0152,"DMSO","0","2"
"E2",21,"p21_e2i2",1.8113,0.0376,"DMSO","0","2"
"E2",22,"p21_e2i2",1.8452,0.0688,"DMSO","0","2"
"E2",23,"p21_e2i2",1.9153,0.1362,"DMSO","0","2"
"E2",24,"p21_e2i2",2.0547,0.2729,"DMSO","0","2"
"E2",25,"p21_e2i2",2.3264,0.542,"DMSO","0","2"
"E2",26,"p21_e2i2",2.8079,1.0208,"DMSO","0","2"
"E2",27,"p21_e2i2",3.5651,1.7753,"DMSO","0","2"
"E2",28,"p21_e2i2",4.4936,2.701,"DMSO","0","2"
"E2",29,"p21_e2i2",5.54,3.7448,"DMSO","0","2"
"E2",30,"p21_e2i2",6.5762,4.7783,"DMSO","0","2"
"E2",31,"p21_e2i2",7.6305,5.8299,"DMSO","0","2"
"E2",32,"p21_e2i2",8.5703,6.7671,"DMSO","0","2"
"E2",33,"p21_e2i2",9.494,7.6881,"DMSO","0","2"
"E2",34,"p21_e2i2",10.2884,8.4798,"DMSO","0","2"
"E2",35,"p21_e2i2",11.0018,9.1905,"DMSO","0","2"
"E2",36,"p21_e2i2",11.6673,9.8533,"DMSO","0","2"
"E2",37,"p21_e2i2",12.2401,10.4235,"DMSO","0","2"
"E2",38,"p21_e2i2",12.8374,11.018,"DMSO","0","2"
"E2",39,"p21_e2i2",13.2448,11.4227,"DMSO","0","2"
"E2",40,"p21_e2i2",13.7395,11.9147,"DMSO","0","2"
"E3",1,"p21_e2i2",1.79,-0.0243,"297","0","1"
"E3",2,"p21_e2i2",1.8078,-0.0098,"297","0","1"
"E3",3,"p21_e2i2",1.8173,-0.0037,"297","0","1"
"E3",4,"p21_e2i2",1.823,-0.0015,"297","0","1"
"E3",5,"p21_e2i2",1.8278,0,"297","0","1"
"E3",6,"p21_e2i2",1.8319,7e-04,"297","0","1"
"E3",7,"p21_e2i2",1.834,-6e-04,"297","0","1"
"E3",8,"p21_e2i2",1.8437,0.0057,"297","0","1"
"E3",9,"p21_e2i2",1.8447,0.0034,"297","0","1"
"E3",10,"p21_e2i2",1.8445,-3e-04,"297","0","1"
"E3",11,"p21_e2i2",1.8503,0.0022,"297","0","1"
"E3",12,"p21_e2i2",1.8546,0.0031,"297","0","1"
"E3",13,"p21_e2i2",1.8472,-0.0077,"297","0","1"
"E3",14,"p21_e2i2",1.8572,-0.0011,"297","0","1"
"E3",15,"p21_e2i2",1.8639,0.0022,"297","0","1"
"E3",16,"p21_e2i2",1.8638,-0.0013,"297","0","1"
"E3",17,"p21_e2i2",1.8634,-0.0051,"297","0","1"
"E3",18,"p21_e2i2",1.8759,0.004,"297","0","1"
"E3",19,"p21_e2i2",1.8787,0.0035,"297","0","1"
"E3",20,"p21_e2i2",1.8933,0.0146,"297","0","1"
"E3",21,"p21_e2i2",1.9083,0.0263,"297","0","1"
"E3",22,"p21_e2i2",1.9515,0.0661,"297","0","1"
"E3",23,"p21_e2i2",2.0121,0.1233,"297","0","1"
"E3",24,"p21_e2i2",2.1476,0.2554,"297","0","1"
"E3",25,"p21_e2i2",2.4032,0.5077,"297","0","1"
"E3",26,"p21_e2i2",2.8354,0.9364,"297","0","1"
"E3",27,"p21_e2i2",3.4536,1.5513,"297","0","1"
"E3",28,"p21_e2i2",4.1757,2.2699,"297","0","1"
"E3",29,"p21_e2i2",4.9861,3.077,"297","0","1"
"E3",30,"p21_e2i2",5.8139,3.9014,"297","0","1"
"E3",31,"p21_e2i2",6.6716,4.7558,"297","0","1"
"E3",32,"p21_e2i2",7.5051,5.5859,"297","0","1"
"E3",33,"p21_e2i2",8.2672,6.3445,"297","0","1"
"E3",34,"p21_e2i2",8.9814,7.0554,"297","0","1"
"E3",35,"p21_e2i2",9.6623,7.7329,"297","0","1"
"E3",36,"p21_e2i2",10.3257,8.3929,"297","0","1"
"E3",37,"p21_e2i2",10.8658,8.9296,"297","0","1"
"E3",38,"p21_e2i2",11.401,9.4614,"297","0","1"
"E3",39,"p21_e2i2",11.8778,9.9348,"297","0","1"
"E3",40,"p21_e2i2",12.2925,10.3462,"297","0","1"
"E4",1,"p21_e2i2",1.7252,0.0017,"297","0","2"
"E4",2,"p21_e2i2",1.7226,-0.0039,"297","0","2"
"E4",3,"p21_e2i2",1.7275,-0.0019,"297","0","2"
"E4",4,"p21_e2i2",1.7354,0.0031,"297","0","2"
"E4",5,"p21_e2i2",1.7351,-2e-04,"297","0","2"
"E4",6,"p21_e2i2",1.7411,0.0029,"297","0","2"
"E4",7,"p21_e2i2",1.7434,0.0023,"297","0","2"
"E4",8,"p21_e2i2",1.746,0.002,"297","0","2"
"E4",9,"p21_e2i2",1.7464,-5e-04,"297","0","2"
"E4",10,"p21_e2i2",1.7528,0.0029,"297","0","2"
"E4",11,"p21_e2i2",1.7456,-0.0073,"297","0","2"
"E4",12,"p21_e2i2",1.7515,-0.0043,"297","0","2"
"E4",13,"p21_e2i2",1.758,-7e-04,"297","0","2"
"E4",14,"p21_e2i2",1.7549,-0.0068,"297","0","2"
"E4",15,"p21_e2i2",1.7617,-0.0029,"297","0","2"
"E4",16,"p21_e2i2",1.7716,0.0041,"297","0","2"
"E4",17,"p21_e2i2",1.7703,-1e-04,"297","0","2"
"E4",18,"p21_e2i2",1.778,0.0047,"297","0","2"
"E4",19,"p21_e2i2",1.779,0.0027,"297","0","2"
"E4",20,"p21_e2i2",1.7866,0.0074,"297","0","2"
"E4",21,"p21_e2i2",1.812,0.0298,"297","0","2"
"E4",22,"p21_e2i2",1.8393,0.0542,"297","0","2"
"E4",23,"p21_e2i2",1.8899,0.1019,"297","0","2"
"E4",24,"p21_e2i2",1.9971,0.2061,"297","0","2"
"E4",25,"p21_e2i2",2.1957,0.4019,"297","0","2"
"E4",26,"p21_e2i2",2.5632,0.7663,"297","0","2"
"E4",27,"p21_e2i2",3.1614,1.3617,"297","0","2"
"E4",28,"p21_e2i2",3.9177,2.115,"297","0","2"
"E4",29,"p21_e2i2",4.78,2.9744,"297","0","2"
"E4",30,"p21_e2i2",5.6383,3.8298,"297","0","2"
"E4",31,"p21_e2i2",6.5114,4.6999,"297","0","2"
"E4",32,"p21_e2i2",7.361,5.5466,"297","0","2"
"E4",33,"p21_e2i2",8.1292,6.3119,"297","0","2"
"E4",34,"p21_e2i2",8.8354,7.0151,"297","0","2"
"E4",35,"p21_e2i2",9.5433,7.7201,"297","0","2"
"E4",36,"p21_e2i2",10.124,8.2979,"297","0","2"
"E4",37,"p21_e2i2",10.6621,8.8331,"297","0","2"
"E4",38,"p21_e2i2",11.163,9.3311,"297","0","2"
"E4",39,"p21_e2i2",11.6159,9.781,"297","0","2"
"E4",40,"p21_e2i2",12.0109,10.1731,"297","0","2"
"E5",1,"p21_e2i2",1.7578,0.0039,"297","40","1"
"E5",2,"p21_e2i2",1.7573,0.0019,"297","40","1"
"E5",3,"p21_e2i2",1.7613,0.0043,"297","40","1"
"E5",4,"p21_e2i2",1.7565,-0.0022,"297","40","1"
"E5",5,"p21_e2i2",1.7591,-0.0012,"297","40","1"
"E5",6,"p21_e2i2",1.7677,0.0059,"297","40","1"
"E5",7,"p21_e2i2",1.7652,0.0017,"297","40","1"
"E5",8,"p21_e2i2",1.7667,0.0016,"297","40","1"
"E5",9,"p21_e2i2",1.7634,-0.0032,"297","40","1"
"E5",10,"p21_e2i2",1.7649,-0.0033,"297","40","1"
"E5",11,"p21_e2i2",1.7669,-0.003,"297","40","1"
"E5",12,"p21_e2i2",1.7707,-8e-04,"297","40","1"
"E5",13,"p21_e2i2",1.7713,-0.0018,"297","40","1"
"E5",14,"p21_e2i2",1.7703,-0.0043,"297","40","1"
"E5",15,"p21_e2i2",1.7718,-0.0045,"297","40","1"
"E5",16,"p21_e2i2",1.7789,0.001,"297","40","1"
"E5",17,"p21_e2i2",1.7812,0.0017,"297","40","1"
"E5",18,"p21_e2i2",1.7829,0.0018,"297","40","1"
"E5",19,"p21_e2i2",1.789,0.0063,"297","40","1"
"E5",20,"p21_e2i2",1.798,0.0137,"297","40","1"
"E5",21,"p21_e2i2",1.8159,0.03,"297","40","1"
"E5",22,"p21_e2i2",1.8622,0.0747,"297","40","1"
"E5",23,"p21_e2i2",1.9368,0.1477,"297","40","1"
"E5",24,"p21_e2i2",2.0835,0.2928,"297","40","1"
"E5",25,"p21_e2i2",2.3568,0.5645,"297","40","1"
"E5",26,"p21_e2i2",2.8458,1.0518,"297","40","1"
"E5",27,"p21_e2i2",3.5456,1.7501,"297","40","1"
"E5",28,"p21_e2i2",4.4184,2.6213,"297","40","1"
"E5",29,"p21_e2i2",5.3206,3.5218,"297","40","1"
"E5",30,"p21_e2i2",6.2129,4.4126,"297","40","1"
"E5",31,"p21_e2i2",7.0941,5.2922,"297","40","1"
"E5",32,"p21_e2i2",7.9114,6.1078,"297","40","1"
"E5",33,"p21_e2i2",8.6587,6.8535,"297","40","1"
"E5",34,"p21_e2i2",9.3021,7.4953,"297","40","1"
"E5",35,"p21_e2i2",9.8855,8.0771,"297","40","1"
"E5",36,"p21_e2i2",10.405,8.595,"297","40","1"
"E5",37,"p21_e2i2",10.8919,9.0803,"297","40","1"
"E5",38,"p21_e2i2",11.3128,9.4996,"297","40","1"
"E5",39,"p21_e2i2",11.7147,9.8999,"297","40","1"
"E5",40,"p21_e2i2",12.0839,10.2675,"297","40","1"
"E6",1,"p21_e2i2",1.7883,-0.009,"297","40","2"
"E6",2,"p21_e2i2",1.7946,-0.0053,"297","40","2"
"E6",3,"p21_e2i2",1.7996,-0.0029,"297","40","2"
"E6",4,"p21_e2i2",1.8068,0.0016,"297","40","2"
"E6",5,"p21_e2i2",1.8107,0.0029,"297","40","2"
"E6",6,"p21_e2i2",1.8113,9e-04,"297","40","2"
"E6",7,"p21_e2i2",1.8135,5e-04,"297","40","2"
"E6",8,"p21_e2i2",1.8137,-0.002,"297","40","2"
"E6",9,"p21_e2i2",1.8193,0.001,"297","40","2"
"E6",10,"p21_e2i2",1.8223,0.0014,"297","40","2"
"E6",11,"p21_e2i2",1.8215,-0.0021,"297","40","2"
"E6",12,"p21_e2i2",1.8296,0.0034,"297","40","2"
"E6",13,"p21_e2i2",1.8236,-0.0052,"297","40","2"
"E6",14,"p21_e2i2",1.8309,-6e-04,"297","40","2"
"E6",15,"p21_e2i2",1.8346,6e-04,"297","40","2"
"E6",16,"p21_e2i2",1.8292,-0.0075,"297","40","2"
"E6",17,"p21_e2i2",1.8411,0.0018,"297","40","2"
"E6",18,"p21_e2i2",1.8481,0.0061,"297","40","2"
"E6",19,"p21_e2i2",1.8531,0.0085,"297","40","2"
"E6",20,"p21_e2i2",1.8694,0.0222,"297","40","2"
"E6",21,"p21_e2i2",1.9022,0.0523,"297","40","2"
"E6",22,"p21_e2i2",1.9621,0.1096,"297","40","2"
"E6",23,"p21_e2i2",2.0739,0.2187,"297","40","2"
"E6",24,"p21_e2i2",2.2912,0.4334,"297","40","2"
"E6",25,"p21_e2i2",2.678,0.8176,"297","40","2"
"E6",26,"p21_e2i2",3.2913,1.4282,"297","40","2"
"E6",27,"p21_e2i2",4.0959,2.2303,"297","40","2"
"E6",28,"p21_e2i2",4.9716,3.1033,"297","40","2"
"E6",29,"p21_e2i2",5.8747,4.0038,"297","40","2"
"E6",30,"p21_e2i2",6.7586,4.8851,"297","40","2"
"E6",31,"p21_e2i2",7.6392,5.763,"297","40","2"
"E6",32,"p21_e2i2",8.4442,6.5654,"297","40","2"
"E6",33,"p21_e2i2",9.2099,7.3284,"297","40","2"
"E6",34,"p21_e2i2",9.8553,7.9712,"297","40","2"
"E6",35,"p21_e2i2",10.4878,8.6011,"297","40","2"
"E6",36,"p21_e2i2",11.011,9.1217,"297","40","2"
"E6",37,"p21_e2i2",11.5337,9.6418,"297","40","2"
"E6",38,"p21_e2i2",12.0226,10.1281,"297","40","2"
"E6",39,"p21_e2i2",12.4858,10.5886,"297","40","2"
"E6",40,"p21_e2i2",12.8204,10.9206,"297","40","2"
"E7",1,"p21_e2i2",1.8123,-0.0033,"297","120","1"
"E7",2,"p21_e2i2",1.8154,-0.0018,"297","120","1"
"E7",3,"p21_e2i2",1.8157,-0.003,"297","120","1"
"E7",4,"p21_e2i2",1.8195,-8e-04,"297","120","1"
"E7",5,"p21_e2i2",1.8285,0.0066,"297","120","1"
"E7",6,"p21_e2i2",1.8247,0.0013,"297","120","1"
"E7",7,"p21_e2i2",1.8244,-5e-04,"297","120","1"
"E7",8,"p21_e2i2",1.825,-0.0014,"297","120","1"
"E7",9,"p21_e2i2",1.8264,-0.0016,"297","120","1"
"E7",10,"p21_e2i2",1.8296,0,"297","120","1"
"E7",11,"p21_e2i2",1.8369,0.0058,"297","120","1"
"E7",12,"p21_e2i2",1.8266,-0.0061,"297","120","1"
"E7",13,"p21_e2i2",1.8329,-0.0013,"297","120","1"
"E7",14,"p21_e2i2",1.8341,-0.0016,"297","120","1"
"E7",15,"p21_e2i2",1.8369,-3e-04,"297","120","1"
"E7",16,"p21_e2i2",1.841,0.0022,"297","120","1"
"E7",17,"p21_e2i2",1.8343,-0.006,"297","120","1"
"E7",18,"p21_e2i2",1.8486,0.0067,"297","120","1"
"E7",19,"p21_e2i2",1.8489,0.0054,"297","120","1"
"E7",20,"p21_e2i2",1.8606,0.0156,"297","120","1"
"E7",21,"p21_e2i2",1.8937,0.0472,"297","120","1"
"E7",22,"p21_e2i2",1.9435,0.0954,"297","120","1"
"E7",23,"p21_e2i2",2.036,0.1864,"297","120","1"
"E7",24,"p21_e2i2",2.217,0.3659,"297","120","1"
"E7",25,"p21_e2i2",2.546,0.6933,"297","120","1"
"E7",26,"p21_e2i2",3.1042,1.2499,"297","120","1"
"E7",27,"p21_e2i2",3.8909,2.0351,"297","120","1"
"E7",28,"p21_e2i2",4.7643,2.907,"297","120","1"
"E7",29,"p21_e2i2",5.6648,3.806,"297","120","1"
"E7",30,"p21_e2i2",6.6264,4.766,"297","120","1"
"E7",31,"p21_e2i2",7.557,5.695,"297","120","1"
"E7",32,"p21_e2i2",8.4268,6.5633,"297","120","1"
"E7",33,"p21_e2i2",9.234,7.369,"297","120","1"
"E7",34,"p21_e2i2",9.972,8.1055,"297","120","1"
"E7",35,"p21_e2i2",10.6729,8.8048,"297","120","1"
"E7",36,"p21_e2i2",11.2734,9.4037,"297","120","1"
"E7",37,"p21_e2i2",11.9114,10.0402,"297","120","1"
"E7",38,"p21_e2i2",12.3749,10.5022,"297","120","1"
"E7",39,"p21_e2i2",12.8266,10.9523,"297","120","1"
"E7",40,"p21_e2i2",13.2714,11.3956,"297","120","1"
"E8",1,"p21_e2i2",1.7856,0.0081,"297","120","2"
"E8",2,"p21_e2i2",1.7848,0.0051,"297","120","2"
"E8",3,"p21_e2i2",1.7852,0.0033,"297","120","2"
"E8",4,"p21_e2i2",1.7943,0.0102,"297","120","2"
"E8",5,"p21_e2i2",1.7854,-9e-04,"297","120","2"
"E8",6,"p21_e2i2",1.7887,2e-04,"297","120","2"
"E8",7,"p21_e2i2",1.786,-0.0047,"297","120","2"
"E8",8,"p21_e2i2",1.7882,-0.0048,"297","120","2"
"E8",9,"p21_e2i2",1.7948,-4e-04,"297","120","2"
"E8",10,"p21_e2i2",1.7975,2e-04,"297","120","2"
"E8",11,"p21_e2i2",1.7942,-0.0054,"297","120","2"
"E8",12,"p21_e2i2",1.7979,-0.0038,"297","120","2"
"E8",13,"p21_e2i2",1.8021,-0.0018,"297","120","2"
"E8",14,"p21_e2i2",1.8069,7e-04,"297","120","2"
"E8",15,"p21_e2i2",1.8023,-0.0061,"297","120","2"
"E8",16,"p21_e2i2",1.8115,9e-04,"297","120","2"
"E8",17,"p21_e2i2",1.8146,0.0018,"297","120","2"
"E8",18,"p21_e2i2",1.8255,0.0105,"297","120","2"
"E8",19,"p21_e2i2",1.8298,0.0126,"297","120","2"
"E8",20,"p21_e2i2",1.8456,0.0262,"297","120","2"
"E8",21,"p21_e2i2",1.8672,0.0456,"297","120","2"
"E8",22,"p21_e2i2",1.9291,0.1053,"297","120","2"
"E8",23,"p21_e2i2",2.0405,0.2144,"297","120","2"
"E8",24,"p21_e2i2",2.2438,0.4155,"297","120","2"
"E8",25,"p21_e2i2",2.6105,0.7801,"297","120","2"
"E8",26,"p21_e2i2",3.2229,1.3902,"297","120","2"
"E8",27,"p21_e2i2",4.0015,2.1666,"297","120","2"
"E8",28,"p21_e2i2",4.8207,2.9836,"297","120","2"
"E8",29,"p21_e2i2",5.6985,3.8592,"297","120","2"
"E8",30,"p21_e2i2",6.5899,4.7484,"297","120","2"
"E8",31,"p21_e2i2",7.4179,5.5742,"297","120","2"
"E8",32,"p21_e2i2",8.2106,6.3647,"297","120","2"
"E8",33,"p21_e2i2",8.9122,7.0641,"297","120","2"
"E8",34,"p21_e2i2",9.5541,7.7038,"297","120","2"
"E8",35,"p21_e2i2",10.1523,8.2998,"297","120","2"
"E8",36,"p21_e2i2",10.6937,8.8389,"297","120","2"
"E8",37,"p21_e2i2",11.1807,9.3237,"297","120","2"
"E8",38,"p21_e2i2",11.6205,9.7614,"297","120","2"
"E8",39,"p21_e2i2",11.9734,10.1121,"297","120","2"
"E8",40,"p21_e2i2",12.3594,10.4958,"297","120","2"
"E9",1,"p21_e2i2",1.804,0.0053,"297","240","1"
"E9",2,"p21_e2i2",1.804,0.0038,"297","240","1"
"E9",3,"p21_e2i2",1.7989,-0.0028,"297","240","1"
"E9",4,"p21_e2i2",1.8068,0.0036,"297","240","1"
"E9",5,"p21_e2i2",1.8079,0.0033,"297","240","1"
"E9",6,"p21_e2i2",1.8059,-2e-04,"297","240","1"
"E9",7,"p21_e2i2",1.8062,-0.0013,"297","240","1"
"E9",8,"p21_e2i2",1.8117,0.0027,"297","240","1"
"E9",9,"p21_e2i2",1.8109,4e-04,"297","240","1"
"E9",10,"p21_e2i2",1.8072,-0.0047,"297","240","1"
"E9",11,"p21_e2i2",1.8138,4e-04,"297","240","1"
"E9",12,"p21_e2i2",1.8144,-5e-04,"297","240","1"
"E9",13,"p21_e2i2",1.8147,-0.0016,"297","240","1"
"E9",14,"p21_e2i2",1.821,0.0032,"297","240","1"
"E9",15,"p21_e2i2",1.8092,-0.0101,"297","240","1"
"E9",16,"p21_e2i2",1.8195,-0.0012,"297","240","1"
