"Genotype","Area","Stimulant_1","Stimulant_2"
"Mstn+/-",1060.747972,"RANKL","None"
"Mstn+/-",1605.414795,"RANKL","None"
"Mstn+/-",3652.750972,"RANKL","None"
"Mstn+/-",1894.564521,"RANKL","None"
"Mstn+/-",2879.198909,"RANKL","None"
"Mstn+/-",2387.150668,"RANKL","None"
"Mstn+/-",6706.307932,"RANKL","None"
"Mstn+/-",1747.24195,"RANKL","None"
"Mstn+/-",1106.675508,"RANKL","None"
"Mstn+/-",1775.490997,"RANKL","None"
"Mstn+/-",3101.969584,"RANKL","None"
"Mstn+/-",1566.221004,"RANKL","None"
"Mstn+/-",1380.800461,"RANKL","None"
"Mstn+/-",6633.231519,"RANKL","None"
"Mstn+/-",3560.39207,"RANKL","None"
"Mstn+/-",940.3295464,"RANKL","None"
"Mstn+/-",3050.009757,"RANKL","None"
"Mstn+/-",6725.542496,"RANKL","None"
"Mstn+/-",2374.096988,"RANKL","None"
"Mstn+/-",4702.674457,"RANKL","None"
"Mstn+/-",1533.412324,"RANKL","None"
"Mstn+/-",848.920423,"RANKL","None"
"Mstn+/-",1438.10931,"RANKL","None"
"Mstn+/-",2141.111233,"RANKL","None"
"Mstn+/-",3497.94706,"RANKL","None"
"Mstn+/-",1249.843755,"RANKL","None"
"Mstn+/-",2662.192372,"RANKL","None"
"Mstn+/-",876.704702,"RANKL","None"
"Mstn+/-",2687.815611,"RANKL","None"
"Mstn+/-",1464.707284,"RANKL","None"
"Mstn+/-",2853.290375,"RANKL","None"
"Mstn+/-",5894.699622,"RANKL","None"
"Mstn+/-",1651.655549,"RANKL","None"
"Mstn+/-",1154.484515,"RANKL","None"
"Mstn+/-",1258.302637,"RANKL","None"
"Mstn+/-",4090.874928,"RANKL","None"
"Mstn+/-",2409.517702,"RANKL","None"
"Mstn+/-",2312.232452,"RANKL","None"
"Mstn+/-",4167.515376,"RANKL","None"
"Mstn+/-",565.7255002,"RANKL","None"
"Mstn+/-",1311.901436,"RANKL","None"
"Mstn+/-",1287.662902,"RANKL","None"
"Mstn+/-",1822.556439,"RANKL","None"
"Mstn+/-",2022.201908,"RANKL","None"
"Mstn+/-",1738.240368,"RANKL","None"
"Mstn+/-",1627.404526,"RANKL","None"
"Mstn+/-",930.8755151,"RANKL","None"
"Mstn+/-",1250.351786,"RANKL","None"
"Mstn+/-",2702.767983,"RANKL","None"
"Mstn+/-",5031.91361,"RANKL","None"
"Mstn+/-",1321.400899,"RANKL","None"
"Mstn+/-",2214.507244,"RANKL","None"
"Mstn+/-",1816.971304,"RANKL","None"
"Mstn+/-",678.1062956,"RANKL","None"
"Mstn+/-",1269.919005,"RANKL","None"
"Mstn+/-",820.3037892,"RANKL","None"
"Mstn+/-",2908.768745,"RANKL","None"
"Mstn+/-",1449.069994,"RANKL","None"
"Mstn+/-",2363.333107,"RANKL","None"
"Mstn+/-",2394.876552,"RANKL","None"
"Mstn+/-",1202.810267,"RANKL","None"
"Mstn+/-",2179.657597,"RANKL","None"
"Mstn+/-",1310.65801,"RANKL","None"
"Mstn+/-",3080.774593,"RANKL","None"
"Mstn+/-",1077.267609,"RANKL","None"
"Mstn+/-",1469.717869,"RANKL","None"
"Mstn+/-",1707.520469,"RANKL","None"
"Mstn+/-",3906.448466,"RANKL","None"
"Mstn+/-",1394.695016,"RANKL","None"
"Mstn+/-",1642.397959,"RANKL","None"
"Mstn+/-",4298.56546,"RANKL","None"
"Mstn+/-",1317.840461,"RANKL","None"
"Mstn+/-",11001.40128,"RANKL","None"
"Mstn+/-",76265.267,"RANKL","None"
"Mstn+/-",23762.70996,"RANKL","None"
"Mstn+/-",28579.07992,"RANKL","None"
"Mstn+/-",2210.737763,"RANKL","None"
"Mstn+/-",14453.03754,"RANKL","None"
"Mstn+/-",3576.946248,"RANKL","None"
"Mstn+/-",4866.574938,"RANKL","None"
"Mstn+/-",1500.867905,"RANKL","None"
"Mstn+/-",9745.584005,"RANKL","None"
"Mstn+/-",21080.13044,"RANKL","None"
"Mstn+/-",2565.324881,"RANKL","None"
"Mstn+/-",4060.72089,"RANKL","None"
"Mstn+/-",38041.20924,"RANKL","None"
"Mstn+/-",15418.80237,"RANKL","None"
"Mstn+/-",17715.04986,"RANKL","None"
"Mstn+/-",38211.64853,"RANKL","None"
"Mstn+/-",1803.499889,"RANKL","None"
"Mstn+/-",2716.744335,"RANKL","None"
"Mstn+/-",7130.177643,"RANKL","None"
"Mstn+/-",2030.025954,"RANKL","None"
"Mstn+/-",5266.80158,"RANKL","None"
"Mstn+/-",1223.641278,"RANKL","None"
"Mstn+/-",776.4285661,"RANKL","None"
"Mstn+/-",1043.528597,"RANKL","None"
"Mstn+/-",10032.34573,"RANKL","None"
"Mstn+/-",1886.372387,"RANKL","None"
"Mstn+/-",7371.701217,"RANKL","None"
"Mstn+/-",31687.44389,"RANKL","None"
"Mstn+/-",4566.617458,"RANKL","None"
"Mstn+/-",5970.649107,"RANKL","None"
"Mstn+/-",2361.043283,"RANKL","None"
"Mstn+/-",3991.286923,"RANKL","None"
"Mstn+/-",18895.45037,"RANKL","None"
"Mstn+/-",1527.139824,"RANKL","None"
"Mstn+/-",5390.755783,"RANKL","None"
"Mstn+/-",12651.6905,"RANKL","None"
"Mstn+/-",60346.29847,"RANKL","None"
"Mstn+/-",12651.6905,"RANKL","None"
"Mstn+/-",60346.29847,"RANKL","None"
"Mstn+/-",864.3372526,"RANKL","None"
"Mstn+/-",2074.24136,"RANKL","None"
"Mstn+/-",1460.95855,"RANKL","None"
"Mstn+/-",2572.838057,"RANKL","None"
"Mstn+/-",3980.809075,"RANKL","None"
"Mstn+/-",4896.751186,"RANKL","None"
"Mstn+/-",1959.359624,"RANKL","None"
"Mstn+/-",2375.390698,"RANKL","None"
"Mstn+/-",5075.726174,"RANKL","None"
"Mstn+/-",2528.859559,"RANKL","None"
"Mstn+/-",5487.966367,"RANKL","None"
"Mstn+/-",2144.92869,"RANKL","None"
"Mstn+/-",1021.936993,"RANKL","None"
"Mstn+/-",7185.346421,"RANKL","None"
"Mstn+/-",12730.70848,"RANKL","None"
"Mstn+/-",2499.360415,"RANKL","None"
"Mstn+/-",2876.226594,"RANKL","None"
"Mstn+/-",32589.56271,"RANKL","None"
"Mstn+/-",9126.243807,"RANKL","None"
"Mstn+/-",696.8826594,"RANKL","None"
"Mstn+/-",2860.679038,"RANKL","None"
"Mstn+/-",1096.095393,"RANKL","None"
"Mstn+/-",2346.550935,"RANKL","None"
"Mstn+/-",1815.805842,"RANKL","None"
"Mstn+/-",1569.728444,"RANKL","None"
"Mstn+/-",4127.183325,"RANKL","None"
"Mstn+/-",6549.676486,"RANKL","None"
"Mstn+/-",2413.212541,"RANKL","None"
"Mstn+/-",2721.465551,"RANKL","None"
"Mstn+/-",1139.816177,"RANKL","None"
"Mstn+/-",9193.522446,"RANKL","None"
"Mstn+/-",5251.354937,"RANKL","None"
"Mstn+/-",5964.708436,"RANKL","None"
"Mstn+/-",1881.559815,"RANKL","None"
"Mstn+/-",9380.55433,"RANKL","None"
"Mstn+/-",1040.952352,"RANKL","None"
"Mstn+/-",5886.591275,"RANKL","None"
"Mstn+/-",1219.129283,"RANKL","None"
"Mstn+/-",4642.10648,"RANKL","None"
"Mstn+/-",4557.476988,"RANKL","None"
"Mstn+/-",5531.850021,"RANKL","None"
"Mstn+/-",1059.886976,"RANKL","None"
"Mstn+/-",989.1696425,"RANKL","None"
"Mstn+/-",1554.302669,"RANKL","None"
"Mstn+/-",2425.978753,"RANKL","None"
"Mstn+/-",748.3981446,"RANKL","None"
"Mstn+/-",940.5690147,"RANKL","None"
"Mstn+/-",959.5912233,"RANKL","None"
"Mstn+/-",7048.667363,"RANKL","None"
"Mstn+/-",3538.852774,"RANKL","None"
"Mstn+/-",7434.306747,"RANKL","None"
"Mstn+/-",4295.685234,"RANKL","None"
"Mstn+/-",4053.64777,"RANKL","None"
"Mstn+/-",6804.399025,"RANKL","None"
"Mstn+/-",10497.13832,"RANKL","None"
"Mstn+/-",2756.935015,"RANKL","None"
"Mstn+/-",4290.843572,"RANKL","None"
"Mstn+/-",3141.615146,"RANKL","None"
"Mstn+/-",3110.540846,"RANKL","None"
"Mstn+/-",9579.704572,"RANKL","None"
"Mstn+/-",10078.52802,"RANKL","None"
"Mstn+/-",5276.562041,"RANKL","None"
"Mstn+/-",11107.05692,"RANKL","None"
"Mstn+/-",4039.754894,"RANKL","None"
"Mstn+/-",8054.82219,"RANKL","None"
"Mstn+/-",4963.466147,"RANKL","None"
"Mstn+/-",1885.40338,"RANKL","None"
"Mstn+/-",1172.815446,"RANKL","None"
"Mstn+/-",2019.976736,"RANKL","None"
"Mstn+/-",1049.51471,"RANKL","None"
"Mstn+/-",2076.262997,"RANKL","None"
"Mstn+/-",1307.325588,"RANKL","None"
"Mstn+/-",1648.851666,"RANKL","None"
"Mstn+/-",11760.66509,"RANKL","None"
"Mstn+/-",9453.724008,"RANKL","None"
"Mstn+/-",1490.328907,"RANKL","None"
"Mstn+/-",1223.308909,"RANKL","None"
"Mstn+/-",16167.42346,"RANKL","None"
"Mstn+/-",5409.950362,"RANKL","None"
"Mstn+/-",24117.36221,"RANKL","None"
"Mstn+/-",19592.51426,"RANKL","None"
"Mstn+/-",8445.158901,"RANKL","None"
"Mstn+/-",1287.246922,"RANKL","None"
"Mstn+/-",1728.330026,"RANKL","None"
"Mstn+/-",11357.12252,"RANKL","None"
"Mstn+/-",946.409763,"RANKL","None"
"Mstn+/-",614.983981,"RANKL","None"
"Mstn+/-",2920.504157,"RANKL","None"
"Mstn+/-",1642.09607,"RANKL","None"
"Mstn+/-",832.8008312,"RANKL","None"
"Mstn+/-",1109.477688,"RANKL","None"
"Mstn+/-",1361.696944,"RANKL","None"
"Mstn+/-",1915.291528,"RANKL","None"
"Mstn+/-",3529.670592,"RANKL","None"
"Mstn+/-",1467.770185,"RANKL","None"
"Mstn+/-",2306.567154,"RANKL","None"
"Mstn+/-",3656.158442,"RANKL","None"
"Mstn+/-",754.0713764,"RANKL","None"
"Mstn+/-",11463.26563,"RANKL","None"
"Mstn+/-",1594.278062,"RANKL","None"
"Mstn+/-",8213.918492,"RANKL","None"
"Mstn+/-",1225.262394,"RANKL","None"
"Mstn+/-",1390.417014,"RANKL","None"
"Mstn+/-",1458.810816,"RANKL","None"
"Mstn+/-",1063.504037,"RANKL","None"
"Mstn+/-",7580.894874,"RANKL","None"
"Mstn+/-",1965.259099,"RANKL","None"
"Mstn+/-",1995.440371,"RANKL","None"
"Mstn+/-",2007.927517,"RANKL","None"
"Mstn+/-",1686.109673,"RANKL","None"
"Mstn+/-",1401.760332,"RANKL","None"
"Mstn+/-",2490.172605,"RANKL","None"
"Mstn+/-",1384.865113,"RANKL","None"
"Mstn+/-",2096.741486,"RANKL","None"
"Mstn+/-",805.5368353,"RANKL","None"
"Mstn+/-",1136.373337,"RANKL","None"
"Mstn+/-",2923.371469,"RANKL","None"
"Mstn+/-",1137.14047,"RANKL","None"
"Mstn+/-",1133.907025,"RANKL","None"
"Mstn+/-",2295.942051,"RANKL","None"
"Mstn+/-",1359.701125,"RANKL","None"
"Mstn+/-",1805.724241,"RANKL","None"
"Mstn+/-",1579.276239,"RANKL","None"
"Mstn+/-",1135.892048,"RANKL","None"
"Mstn+/-",8462.888458,"RANKL","None"
"Mstn+/-",4551.87824,"RANKL","None"
"Mstn+/-",3838.928173,"RANKL","None"
"Mstn+/-",2874.381029,"RANKL","None"
"Mstn+/-",13059.00568,"RANKL","Myostatin"
"Mstn+/-",7495.639875,"RANKL","Myostatin"
"Mstn+/-",4274.561931,"RANKL","Myostatin"
"Mstn+/-",5258.167017,"RANKL","Myostatin"
"Mstn+/-",4228.29856,"RANKL","Myostatin"
"Mstn+/-",28045.04903,"RANKL","Myostatin"
"Mstn+/-",5146.173134,"RANKL","Myostatin"
"Mstn+/-",3641.365668,"RANKL","Myostatin"
"Mstn+/-",3041.382195,"RANKL","Myostatin"
"Mstn+/-",8923.528073,"RANKL","Myostatin"
"Mstn+/-",2337.078563,"RANKL","Myostatin"
"Mstn+/-",3385.66163,"RANKL","Myostatin"
"Mstn+/-",3524.827044,"RANKL","Myostatin"
"Mstn+/-",11880.28801,"RANKL","Myostatin"
"Mstn+/-",1652.272451,"RANKL","Myostatin"
"Mstn+/-",3602.577354,"RANKL","Myostatin"
"Mstn+/-",4454.161333,"RANKL","Myostatin"
"Mstn+/-",6388.614139,"RANKL","Myostatin"
"Mstn+/-",5254.530722,"RANKL","Myostatin"
"Mstn+/-",3277.41035,"RANKL","Myostatin"
"Mstn+/-",2798.527176,"RANKL","Myostatin"
"Mstn+/-",19581.59978,"RANKL","Myostatin"
"Mstn+/-",12031.57969,"RANKL","Myostatin"
"Mstn+/-",6552.062435,"RANKL","Myostatin"
"Mstn+/-",3772.849478,"RANKL","Myostatin"
"Mstn+/-",21889.19627,"RANKL","Myostatin"
"Mstn+/-",13961.90438,"RANKL","Myostatin"
"Mstn+/-",3506.593998,"RANKL","Myostatin"
"Mstn+/-",10297.18667,"RANKL","Myostatin"
"Mstn+/-",17256.31176,"RANKL","Myostatin"
"Mstn+/-",19892.28865,"RANKL","Myostatin"
"Mstn+/-",12026.13638,"RANKL","Myostatin"
"Mstn+/-",4488.45589,"RANKL","Myostatin"
"Mstn+/-",6942.158567,"RANKL","Myostatin"
"Mstn+/-",29940.34195,"RANKL","Myostatin"
"Mstn+/-",5217.384328,"RANKL","Myostatin"
"Mstn+/-",4783.32392,"RANKL","Myostatin"
"Mstn+/-",25309.19074,"RANKL","Myostatin"
"Mstn+/-",14221.57187,"RANKL","Myostatin"
"Mstn+/-",5685.089516,"RANKL","Myostatin"
"Mstn+/-",13261.99448,"RANKL","Myostatin"
"Mstn+/-",8405.411123,"RANKL","Myostatin"
"Mstn+/-",4471.156795,"RANKL","Myostatin"
"Mstn+/-",6746.724698,"RANKL","Myostatin"
"Mstn+/-",13437.00964,"RANKL","Myostatin"
"Mstn+/-",4414.832812,"RANKL","Myostatin"
"Mstn+/-",29440.02745,"RANKL","Myostatin"
"Mstn+/-",8472.529731,"RANKL","Myostatin"
"Mstn+/-",25889.90466,"RANKL","Myostatin"
"Mstn+/-",39128.49438,"RANKL","Myostatin"
"Mstn+/-",14751.15406,"RANKL","Myostatin"
"Mstn+/-",3550.244187,"RANKL","Myostatin"
"Mstn+/-",28046.8105,"RANKL","Myostatin"
"Mstn+/-",7375.041559,"RANKL","Myostatin"
"Mstn+/-",2952.850733,"RANKL","Myostatin"
"Mstn+/-",15321.00549,"RANKL","Myostatin"
"Mstn+/-",18711.07414,"RANKL","Myostatin"
"Mstn+/-",128470.8018,"RANKL","Myostatin"
"Mstn+/-",183180.6358,"RANKL","Myostatin"
"Mstn+/-",20680.27711,"RANKL","Myostatin"
"Mstn+/-",36486.60019,"RANKL","Myostatin"
"Mstn+/-",28551.67002,"RANKL","Myostatin"
"Mstn+/-",3514.216409,"RANKL","Myostatin"
"Mstn+/-",21115.12525,"RANKL","Myostatin"
"Mstn+/-",58591.88705,"RANKL","Myostatin"
"Mstn+/-",13229.0118,"RANKL","Myostatin"
"Mstn+/-",29065.32153,"RANKL","Myostatin"
"Mstn+/-",22244.53964,"RANKL","Myostatin"
"Mstn+/-",15049.60781,"RANKL","Myostatin"
"Mstn+/-",7035.068089,"RANKL","Myostatin"
"Mstn+/-",9179.634927,"RANKL","Myostatin"
"Mstn+/-",9548.643515,"RANKL","Myostatin"
"Mstn+/-",4722.16325,"RANKL","Myostatin"
"Mstn+/-",55757.75984,"RANKL","Myostatin"
"Mstn+/-",14180.75365,"RANKL","Myostatin"
"Mstn+/-",7437.946876,"RANKL","Myostatin"
"Mstn+/-",13497.84668,"RANKL","Myostatin"
"Mstn+/-",13263.8913,"RANKL","Myostatin"
"Mstn+/-",8895.510242,"RANKL","Myostatin"
"Mstn+/-",2596.772436,"RANKL","Myostatin"
"Mstn+/-",27167.43058,"RANKL","Myostatin"
"Mstn+/-",28325.86152,"RANKL","Myostatin"
"Mstn+/-",7128.936454,"RANKL","Myostatin"
"Mstn+/-",46384.51449,"RANKL","Myostatin"
"Mstn+/-",36518.30028,"RANKL","Myostatin"
"Mstn+/-",25809.10462,"RANKL","Myostatin"
"Mstn+/-",11090.2373,"RANKL","Myostatin"
"Mstn+/-",6716.44455,"RANKL","Myostatin"
"Mstn+/-",11911.44193,"RANKL","Myostatin"
"Mstn+/-",19746.40672,"RANKL","Myostatin"
"Mstn+/-",13001.6229,"RANKL","Myostatin"
"Mstn+/-",7951.184943,"RANKL","Myostatin"
"Mstn+/-",3796.706876,"RANKL","Myostatin"
"Mstn+/-",5856.772979,"RANKL","Myostatin"
"Mstn+/-",5374.31175,"RANKL","Myostatin"
"Mstn+/-",22129.45839,"RANKL","Myostatin"
"Mstn+/-",11326.62487,"RANKL","Myostatin"
"Mstn+/-",10107.96619,"RANKL","Myostatin"
"Mstn+/-",3597.612271,"RANKL","Myostatin"
"Mstn+/-",4767.374893,"RANKL","Myostatin"
"Mstn+/-",3573.412788,"RANKL","Myostatin"
"Mstn+/-",4388.810994,"RANKL","Myostatin"
"Mstn+/-",7357.197019,"RANKL","Myostatin"
"Mstn+/-",21965.62393,"RANKL","Myostatin"
"Mstn+/-",6397.35942,"RANKL","Myostatin"
"Mstn+/-",25032.13339,"RANKL","Myostatin"
"Mstn+/-",15362.68041,"RANKL","Myostatin"
"Mstn+/-",14022.5534,"RANKL","Myostatin"
"Mstn+/-",9718.221892,"RANKL","Myostatin"
"Mstn+/-",24501.666,"RANKL","Myostatin"
"Mstn+/-",15313.89516,"RANKL","Myostatin"
"Mstn+/-",18391.20039,"RANKL","Myostatin"
"Mstn+/-",8502.072678,"RANKL","Myostatin"
"Mstn+/-",6411.302878,"RANKL","Myostatin"
"Mstn+/-",4520.66174,"RANKL","Myostatin"
"Mstn+/-",3811.588641,"RANKL","Myostatin"
"Mstn+/-",10466.02863,"RANKL","Myostatin"
"Mstn+/-",1879.986477,"RANKL","Myostatin"
"Mstn+/-",19954.41702,"RANKL","Myostatin"
"Mstn+/-",15583.02191,"RANKL","Myostatin"
"Mstn+/-",11514.65445,"RANKL","Myostatin"
"Mstn+/-",4548.883874,"RANKL","Myostatin"
"Mstn+/-",9568.243307,"RANKL","Myostatin"
"Mstn+/-",3710.158351,"RANKL","Myostatin"
"Mstn+/-",4100.000331,"RANKL","Myostatin"
"Mstn+/-",5545.163225,"RANKL","Myostatin"
"Mstn+/-",4568.906123,"RANKL","Myostatin"
"Mstn+/-",4376.365784,"RANKL","Myostatin"
"Mstn+/-",4871.19034,"RANKL","Myostatin"
"Mstn+/-",4215.546857,"RANKL","Myostatin"
"Mstn+/-",13717.64843,"RANKL","Myostatin"
"Mstn+/-",7711.558871,"RANKL","Myostatin"
"Mstn+/-",8104.648781,"RANKL","Myostatin"
"Mstn+/-",8271.541952,"RANKL","Myostatin"
"Mstn+/-",5340.556035,"RANKL","Myostatin"
"Mstn+/-",3965.851931,"RANKL","Myostatin"
"Mstn+/-",31765.04473,"RANKL","Myostatin"
"Mstn+/-",9103.574392,"RANKL","Myostatin"
"Mstn+/-",15040.06646,"RANKL","Myostatin"
"Mstn+/-",38207.86216,"RANKL","Myostatin"
"Mstn+/-",10520.46053,"RANKL","Myostatin"
"Mstn+/-",12893.76755,"RANKL","Myostatin"
"Mstn+/-",14790.17682,"RANKL","Myostatin"
"Mstn+/-",12636.95079,"RANKL","Myostatin"
"Mstn+/-",5820.447146,"RANKL","Myostatin"
"Mstn+/-",6351.544379,"RANKL","Myostatin"
"Mstn+/-",36680.27988,"RANKL","Myostatin"
"Mstn+/-",16272.46469,"RANKL","Myostatin"
"Mstn+/-",76713.02502,"RANKL","Myostatin"
"Mstn+/-",24122.86206,"RANKL","Myostatin"
"Mstn+/-",69546.08273,"RANKL","Myostatin"
"Mstn+/-",1655.787891,"RANKL","Myostatin"
"Mstn+/-",3822.501957,"RANKL","Myostatin"
"Mstn+/-",3063.872014,"RANKL","Myostatin"
"Mstn+/-",4648.018373,"RANKL","Myostatin"
"Mstn+/-",2839.706196,"RANKL","Myostatin"
"Mstn+/-",2833.852998,"RANKL","Myostatin"
"Mstn+/-",3127.321497,"RANKL","Myostatin"
"Mstn+/-",3181.420625,"RANKL","Myostatin"
"Mstn+/-",11324.73316,"RANKL","Myostatin"
"Mstn+/-",2941.641026,"RANKL","Myostatin"
"Mstn+/-",7800.79956,"RANKL","Myostatin"
"Mstn+/-",88775.40335,"RANKL","Myostatin"
"Mstn+/-",22359.82849,"RANKL","Myostatin"
"Mstn+/-",4713.865666,"RANKL","Myostatin"
"Mstn+/-",15685.85017,"RANKL","Myostatin"
"Mstn+/-",2945.675666,"RANKL","Myostatin"
"Mstn+/-",3889.240061,"RANKL","Myostatin"
"Mstn+/-",7995.029155,"RANKL","Myostatin"
"Mstn+/-",5466.142527,"RANKL","Myostatin"
"Mstn+/-",2499.994207,"RANKL","Myostatin"
"Mstn+/-",10006.4337,"RANKL","Myostatin"
"Mstn+/-",2994.774721,"RANKL","Myostatin"
"Mstn+/-",4165.181566,"RANKL","Myostatin"
"Mstn+/-",12393.4867,"RANKL","Myostatin"
"Mstn+/-",7060.106336,"RANKL","Myostatin"
"Mstn+/-",46351.04623,"RANKL","Myostatin"
"Mstn+/-",7712.922771,"RANKL","Myostatin"
"Mstn+/-",11092.05143,"RANKL","Myostatin"
"Mstn+/-",10752.03169,"RANKL","Myostatin"
"Mstn+/-",8020.959121,"RANKL","Myostatin"
"Mstn+/-",8503.343774,"RANKL","Myostatin"
"Mstn+/-",8338.537697,"RANKL","Myostatin"
"Mstn+/-",1377.340412,"RANKL","Myostatin"
"Mstn+/-",5938.019285,"RANKL","Myostatin"
"Mstn+/-",24045.91874,"RANKL","Myostatin"
"Mstn+/-",9462.23661,"RANKL","Myostatin"
"Mstn+/-",24046.26536,"RANKL","Myostatin"
"Mstn+/-",22724.37242,"RANKL","Myostatin"
"Mstn+/-",8927.75449,"RANKL","Myostatin"
"Mstn+/-",7864.877643,"RANKL","Myostatin"
"Mstn+/-",13085.98644,"RANKL","Myostatin"
"Mstn+/-",17813.08723,"RANKL","Myostatin"
"Mstn+/-",6814.258106,"RANKL","Myostatin"
"Mstn+/-",3865.146248,"RANKL","Myostatin"
"Mstn+/-",16376.03058,"RANKL","Myostatin"
"Mstn+/-",11898.54297,"RANKL","Myostatin"
"Mstn+/-",17855.52332,"RANKL","Myostatin"
"Mstn+/-",4743.29703,"RANKL","Myostatin"
"Mstn+/-",8243.394437,"RANKL","Myostatin"
"Mstn+/-",98133.8283,"RANKL","Myostatin"
"Mstn+/-",52119.88176,"RANKL","Myostatin"
"Mstn+/-",5682.754011,"RANKL","Myostatin"
"Mstn+/-",7730.484037,"RANKL","Myostatin"
"Mstn+/-",12845.57871,"RANKL","Myostatin"
"Mstn+/-",21226.11672,"RANKL","Myostatin"
"Mstn+/-",8759.654795,"RANKL","Myostatin"
"Mstn+/-",6323.754518,"RANKL","Myostatin"
"Mstn+/-",15834.39905,"RANKL","Myostatin"
"Mstn+/-",31019.04854,"RANKL","Myostatin"
"Mstn+/-",13065.55063,"RANKL","Myostatin"
"Mstn+/-",5521.591044,"RANKL","Myostatin"
"Mstn+/-",9593.491758,"RANKL","Myostatin"
"Mstn+/-",7022.947025,"RANKL","Myostatin"
"Mstn+/-",6991.315155,"RANKL","Myostatin"
"Mstn+/-",5754.384656,"RANKL","Myostatin"
"Mstn+/-",26514.80966,"RANKL","Myostatin"
"Mstn+/-",37383.42682,"RANKL","Myostatin"
"Mstn+/-",58366.54783,"RANKL","Myostatin"
"Mstn+/-",22054.08526,"RANKL","Myostatin"
"Mstn+/-",4814.548379,"RANKL","Myostatin"
"Mstn+/-",6348.129695,"RANKL","Myostatin"
"Mstn+/-",11842.13015,"RANKL","Myostatin"
"Mstn+/-",26669.2541,"RANKL","Myostatin"
"Mstn+/-",11688.96339,"RANKL","Myostatin"
"Mstn+/-",13796.93886,"RANKL","Myostatin"
"Mstn+/-",21559.5427,"RANKL","Myostatin"
"Mstn+/-",6145.23303,"RANKL","Myostatin"
"Mstn+/-",31017.96896,"RANKL","Myostatin"
"Mstn+/-",25742.11137,"RANKL","Myostatin"
"Mstn+/-",4834.7368,"RANKL","Myostatin"
"Mstn+/-",192412.6227,"RANKL","Myostatin"
"Mstn+/-",12749.49136,"RANKL","Myostatin"
"Mstn+/-",20396.66704,"RANKL","Myostatin"
"Mstn+/-",10543.28164,"RANKL","Myostatin"
"Mstn+/-",20714.37955,"RANKL","Myostatin"
"Mstn+/-",35228.24573,"RANKL","Myostatin"
"Mstn+/-",11092.99104,"RANKL","Myostatin"
"Mstn+/-",5555.623085,"RANKL","Myostatin"
"Mstn+/-",8755.682597,"RANKL","Myostatin"
"Mstn+/-",26776.76768,"RANKL","Myostatin"
"Mstn+/-",9683.863803,"RANKL","Myostatin"
"Mstn+/-",26814.38655,"RANKL","Myostatin"
"Mstn+/-",17007.92668,"RANKL","Myostatin"
"Mstn+/-",38045.04301,"RANKL","Myostatin"
"Mstn+/-",35231.56669,"RANKL","Myostatin"
"Mstn+/-",15835.97518,"RANKL","Myostatin"
"Mstn+/-",7439.570164,"RANKL","Myostatin"
"Mstn+/-",22165.77295,"RANKL","Myostatin"
"Mstn+/-",30996.81371,"RANKL","Myostatin"
"Mstn+/-",17014.39225,"RANKL","Myostatin"
"Mstn+/-",15610.98607,"RANKL","Myostatin"
"Mstn+/-",17599.24167,"RANKL","Myostatin"
"Mstn+/-",13017.08693,"RANKL","Myostatin"
"Mstn+/-",42855.52116,"RANKL","Myostatin"
"Mstn+/-",35566.86541,"RANKL","Myostatin"
"Mstn+/-",28494.42485,"RANKL","Myostatin"
"Mstn+/-",41399.52684,"RANKL","Myostatin"
"Mstn+/-",16697.19141,"RANKL","Myostatin"
"Mstn+/-",8928.090988,"RANKL","Myostatin"
"Mstn+/-",7977.538441,"RANKL","Myostatin"
"Mstn+/-",40024.80972,"RANKL","Myostatin"
"Mstn+/-",10996.95082,"RANKL","Myostatin"
"Mstn+/-",6166.819474,"RANKL","Myostatin"
"Mstn+/-",15686.84394,"RANKL","Myostatin"
"Mstn+/-",12079.27065,"RANKL","Myostatin"
"Mstn+/-",8815.527349,"RANKL","Myostatin"
"Mstn+/-",8112.153229,"RANKL","Myostatin"
"Mstn+/-",12648.01796,"RANKL","Myostatin"
"Mstn+/-",14263.97919,"RANKL","Myostatin"
"Mstn+/-",17268.71035,"RANKL","Myostatin"
"Mstn+/-",19480.25142,"RANKL","Myostatin"
"Mstn+/-",8899.061672,"RANKL","Myostatin"
"Mstn+/-",9002.188015,"RANKL","Myostatin"
"Mstn+/-",14742.94788,"RANKL","Myostatin"
"Mstn+/-",9842.600632,"RANKL","Myostatin"
"Mstn+/-",13415.40732,"RANKL","Myostatin"
"Mstn+/-",19126.96856,"RANKL","Myostatin"
"Mstn+/-",12952.8275,"RANKL","Myostatin"
"Mstn+/-",11981.41164,"RANKL","Myostatin"
"Mstn+/-",13568.55034,"RANKL","Myostatin"
"Mstn+/-",22486.23141,"RANKL","Myostatin"
"Mstn+/-",16201.73138,"RANKL","Myostatin"
"Mstn+/-",8233.929778,"RANKL","Myostatin"
"Mstn+/-",10809.68646,"RANKL","Myostatin"
"Mstn+/-",7904.69325,"RANKL","Myostatin"
"Mstn+/-",11918.26299,"RANKL","Myostatin"
"Mstn+/-",8212.904352,"RANKL","Myostatin"
"Mstn+/-",21637.37502,"RANKL","Myostatin"
"Mstn+/-",12564.9582,"RANKL","Myostatin"
"hTNFtg",2083.747943,"RANKL","TNFa"
"hTNFtg",862.9481301,"RANKL","TNFa"
"hTNFtg",1645.202292,"RANKL","TNFa"
